Date,Item_Name,Day_of_Week,Local_Temperature,Is_Flu_Season,Quantity_Dispensed
2025-11-16,Amoxicillin,6,5.2,1,1
2025-11-16,Bandages,6,5.2,1,1
2025-11-16,Cough Syrup,6,5.2,1,5
2025-11-16,Flu Vaccines,6,5.2,1,5
2025-11-16,Paracetamol,6,5.2,1,2
2025-11-17,Amoxicillin,0,13.3,1,14
2025-11-17,Bandages,0,13.3,1,5
2025-11-17,Cough Syrup,0,13.3,1,20
2025-11-17,Flu Vaccines,0,13.3,1,26
2025-11-17,Paracetamol,0,13.3,1,18
2025-11-18,Amoxicillin,1,7.9,1,16
2025-11-18,Bandages,1,7.9,1,14
2025-11-18,Cough Syrup,1,7.9,1,31
2025-11-18,Flu Vaccines,1,7.9,1,22
2025-11-18,Paracetamol,1,7.9,1,33
2025-11-19,Amoxicillin,2,15.9,1,20
2025-11-19,Bandages,2,15.9,1,10
2025-11-19,Cough Syrup,2,15.9,1,23
2025-11-19,Flu Vaccines,2,15.9,1,28
2025-11-19,Paracetamol,2,15.9,1,16
2025-11-20,Amoxicillin,3,12.5,1,10
2025-11-20,Bandages,3,12.5,1,10
2025-11-20,Cough Syrup,3,12.5,1,22
2025-11-20,Flu Vaccines,3,12.5,1,26
2025-11-20,Paracetamol,3,12.5,1,37
2025-11-21,Amoxicillin,4,4.8,1,24
2025-11-21,Bandages,4,4.8,1,7
2025-11-21,Cough Syrup,4,4.8,1,26
2025-11-21,Flu Vaccines,4,4.8,1,27
2025-11-21,Paracetamol,4,4.8,1,11
2025-11-22,Amoxicillin,5,12.1,1,8
2025-11-22,Bandages,5,12.1,1,4
2025-11-22,Cough Syrup,5,12.1,1,12
2025-11-22,Flu Vaccines,5,12.1,1,19
2025-11-22,Paracetamol,5,12.1,1,26
2025-11-23,Amoxicillin,6,5.0,1,3
2025-11-23,Bandages,6,5.0,1,1
2025-11-23,Cough Syrup,6,5.0,1,5
2025-11-23,Flu Vaccines,6,5.0,1,4
2025-11-23,Paracetamol,6,5.0,1,4
2025-11-24,Amoxicillin,0,14.0,1,12
2025-11-24,Bandages,0,14.0,1,7
2025-11-24,Cough Syrup,0,14.0,1,22
2025-11-24,Flu Vaccines,0,14.0,1,31
2025-11-24,Paracetamol,0,14.0,1,38
2025-11-25,Amoxicillin,1,14.0,1,12
2025-11-25,Bandages,1,14.0,1,10
2025-11-25,Cough Syrup,1,14.0,1,29
2025-11-25,Flu Vaccines,1,14.0,1,20
2025-11-25,Paracetamol,1,14.0,1,22
2025-11-26,Amoxicillin,2,11.0,1,10
2025-11-26,Bandages,2,11.0,1,10
2025-11-26,Cough Syrup,2,11.0,1,34
2025-11-26,Flu Vaccines,2,11.0,1,27
2025-11-26,Paracetamol,2,11.0,1,29
2025-11-27,Amoxicillin,3,7.7,1,9
2025-11-27,Bandages,3,7.7,1,8
2025-11-27,Cough Syrup,3,7.7,1,16
2025-11-27,Flu Vaccines,3,7.7,1,30
2025-11-27,Paracetamol,3,7.7,1,23
2025-11-28,Amoxicillin,4,8.6,1,21
2025-11-28,Bandages,4,8.6,1,11
2025-11-28,Cough Syrup,4,8.6,1,36
2025-11-28,Flu Vaccines,4,8.6,1,28
2025-11-28,Paracetamol,4,8.6,1,34
2025-11-29,Amoxicillin,5,4.5,1,8
2025-11-29,Bandages,5,4.5,1,1
2025-11-29,Cough Syrup,5,4.5,1,13
2025-11-29,Flu Vaccines,5,4.5,1,18
2025-11-29,Paracetamol,5,4.5,1,15
2025-11-30,Amoxicillin,6,17.2,1,2
2025-11-30,Bandages,6,17.2,1,1
2025-11-30,Cough Syrup,6,17.2,1,2
2025-11-30,Flu Vaccines,6,17.2,1,6
2025-11-30,Paracetamol,6,17.2,1,6
2025-12-01,Amoxicillin,0,7.7,1,23
2025-12-01,Bandages,0,7.7,1,5
2025-12-01,Cough Syrup,0,7.7,1,26
2025-12-01,Flu Vaccines,0,7.7,1,30
2025-12-01,Paracetamol,0,7.7,1,21
2025-12-02,Amoxicillin,1,15.5,1,17
2025-12-02,Bandages,1,15.5,1,0
2025-12-02,Cough Syrup,1,15.5,1,24
2025-12-02,Flu Vaccines,1,15.5,1,27
2025-12-02,Paracetamol,1,15.5,1,14
2025-12-03,Amoxicillin,2,12.6,1,8
2025-12-03,Bandages,2,12.6,1,12
2025-12-03,Cough Syrup,2,12.6,1,24
2025-12-03,Flu Vaccines,2,12.6,1,25
2025-12-03,Paracetamol,2,12.6,1,9
2025-12-04,Amoxicillin,3,13.2,1,23
2025-12-04,Bandages,3,13.2,1,9
2025-12-04,Cough Syrup,3,13.2,1,22
2025-12-04,Flu Vaccines,3,13.2,1,18
2025-12-04,Paracetamol,3,13.2,1,16
2025-12-05,Amoxicillin,4,10.2,1,18
2025-12-05,Bandages,4,10.2,1,5
2025-12-05,Cough Syrup,4,10.2,1,22
2025-12-05,Flu Vaccines,4,10.2,1,29
2025-12-05,Paracetamol,4,10.2,1,37
2025-12-06,Amoxicillin,5,17.4,1,8
2025-12-06,Bandages,5,17.4,1,7
2025-12-06,Cough Syrup,5,17.4,1,12
2025-12-06,Flu Vaccines,5,17.4,1,17
2025-12-06,Paracetamol,5,17.4,1,14
2025-12-07,Amoxicillin,6,5.7,1,3
2025-12-07,Bandages,6,5.7,1,1
2025-12-07,Cough Syrup,6,5.7,1,4
2025-12-07,Flu Vaccines,6,5.7,1,5
2025-12-07,Paracetamol,6,5.7,1,7
2025-12-08,Amoxicillin,0,13.5,1,20
2025-12-08,Bandages,0,13.5,1,5
2025-12-08,Cough Syrup,0,13.5,1,30
2025-12-08,Flu Vaccines,0,13.5,1,26
2025-12-08,Paracetamol,0,13.5,1,38
2025-12-09,Amoxicillin,1,4.8,1,18
2025-12-09,Bandages,1,4.8,1,8
2025-12-09,Cough Syrup,1,4.8,1,22
2025-12-09,Flu Vaccines,1,4.8,1,17
2025-12-09,Paracetamol,1,4.8,1,22
2025-12-10,Amoxicillin,2,14.8,1,17
2025-12-10,Bandages,2,14.8,1,6
2025-12-10,Cough Syrup,2,14.8,1,30
2025-12-10,Flu Vaccines,2,14.8,1,29
2025-12-10,Paracetamol,2,14.8,1,28
2025-12-11,Amoxicillin,3,5.0,1,7
2025-12-11,Bandages,3,5.0,1,6
2025-12-11,Cough Syrup,3,5.0,1,31
2025-12-11,Flu Vaccines,3,5.0,1,31
2025-12-11,Paracetamol,3,5.0,1,36
2025-12-12,Amoxicillin,4,14.8,1,14
2025-12-12,Bandages,4,14.8,1,7
2025-12-12,Cough Syrup,4,14.8,1,26
2025-12-12,Flu Vaccines,4,14.8,1,30
2025-12-12,Paracetamol,4,14.8,1,23
2025-12-13,Amoxicillin,5,21.9,1,12
2025-12-13,Bandages,5,21.9,1,4
2025-12-13,Cough Syrup,5,21.9,1,16
2025-12-13,Flu Vaccines,5,21.9,1,19
2025-12-13,Paracetamol,5,21.9,1,22
2025-12-14,Amoxicillin,6,9.6,1,0
2025-12-14,Bandages,6,9.6,1,1
2025-12-14,Cough Syrup,6,9.6,1,3
2025-12-14,Flu Vaccines,6,9.6,1,6
2025-12-14,Paracetamol,6,9.6,1,6
2025-12-15,Amoxicillin,0,4.8,1,17
2025-12-15,Bandages,0,4.8,1,10
2025-12-15,Cough Syrup,0,4.8,1,18
2025-12-15,Flu Vaccines,0,4.8,1,24
2025-12-15,Paracetamol,0,4.8,1,32
2025-12-16,Amoxicillin,1,12.6,1,17
2025-12-16,Bandages,1,12.6,1,4
2025-12-16,Cough Syrup,1,12.6,1,24
2025-12-16,Flu Vaccines,1,12.6,1,35
2025-12-16,Paracetamol,1,12.6,1,30
2025-12-17,Amoxicillin,2,5.7,1,15
2025-12-17,Bandages,2,5.7,1,8
2025-12-17,Cough Syrup,2,5.7,1,20
2025-12-17,Flu Vaccines,2,5.7,1,25
2025-12-17,Paracetamol,2,5.7,1,41
2025-12-18,Amoxicillin,3,2.5,1,21
2025-12-18,Bandages,3,2.5,1,9
2025-12-18,Cough Syrup,3,2.5,1,31
2025-12-18,Flu Vaccines,3,2.5,1,22
2025-12-18,Paracetamol,3,2.5,1,23
2025-12-19,Amoxicillin,4,5.0,1,16
2025-12-19,Bandages,4,5.0,1,5
2025-12-19,Cough Syrup,4,5.0,1,28
2025-12-19,Flu Vaccines,4,5.0,1,31
2025-12-19,Paracetamol,4,5.0,1,18
2025-12-20,Amoxicillin,5,13.2,1,9
2025-12-20,Bandages,5,13.2,1,0
2025-12-20,Cough Syrup,5,13.2,1,14
2025-12-20,Flu Vaccines,5,13.2,1,17
2025-12-20,Paracetamol,5,13.2,1,4
2025-12-21,Amoxicillin,6,11.4,1,3
2025-12-21,Bandages,6,11.4,1,1
2025-12-21,Cough Syrup,6,11.4,1,5
2025-12-21,Flu Vaccines,6,11.4,1,7
2025-12-21,Paracetamol,6,11.4,1,2
2025-12-22,Amoxicillin,0,-0.5,1,14
2025-12-22,Bandages,0,-0.5,1,4
2025-12-22,Cough Syrup,0,-0.5,1,25
2025-12-22,Flu Vaccines,0,-0.5,1,25
2025-12-22,Paracetamol,0,-0.5,1,27
2025-12-23,Amoxicillin,1,12.4,1,5
2025-12-23,Bandages,1,12.4,1,5
2025-12-23,Cough Syrup,1,12.4,1,17
2025-12-23,Flu Vaccines,1,12.4,1,31
2025-12-23,Paracetamol,1,12.4,1,9
2025-12-24,Amoxicillin,2,8.7,1,7
2025-12-24,Bandages,2,8.7,1,2
2025-12-24,Cough Syrup,2,8.7,1,27
2025-12-24,Flu Vaccines,2,8.7,1,35
2025-12-24,Paracetamol,2,8.7,1,22
2025-12-25,Amoxicillin,3,13.3,1,10
2025-12-25,Bandages,3,13.3,1,7
2025-12-25,Cough Syrup,3,13.3,1,24
2025-12-25,Flu Vaccines,3,13.3,1,33
2025-12-25,Paracetamol,3,13.3,1,33
2025-12-26,Amoxicillin,4,9.2,1,14
2025-12-26,Bandages,4,9.2,1,10
2025-12-26,Cough Syrup,4,9.2,1,26
2025-12-26,Flu Vaccines,4,9.2,1,26
2025-12-26,Paracetamol,4,9.2,1,21
2025-12-27,Amoxicillin,5,14.6,1,5
2025-12-27,Bandages,5,14.6,1,4
2025-12-27,Cough Syrup,5,14.6,1,10
2025-12-27,Flu Vaccines,5,14.6,1,16
2025-12-27,Paracetamol,5,14.6,1,23
2025-12-28,Amoxicillin,6,7.7,1,2
2025-12-28,Bandages,6,7.7,1,1
2025-12-28,Cough Syrup,6,7.7,1,5
2025-12-28,Flu Vaccines,6,7.7,1,4
2025-12-28,Paracetamol,6,7.7,1,8
2025-12-29,Amoxicillin,0,15.8,1,17
2025-12-29,Bandages,0,15.8,1,15
2025-12-29,Cough Syrup,0,15.8,1,13
2025-12-29,Flu Vaccines,0,15.8,1,23
2025-12-29,Paracetamol,0,15.8,1,8
2025-12-30,Amoxicillin,1,12.7,1,15
2025-12-30,Bandages,1,12.7,1,7
2025-12-30,Cough Syrup,1,12.7,1,29
2025-12-30,Flu Vaccines,1,12.7,1,36
2025-12-30,Paracetamol,1,12.7,1,41
2025-12-31,Amoxicillin,2,7.6,1,10
2025-12-31,Bandages,2,7.6,1,7
2025-12-31,Cough Syrup,2,7.6,1,19
2025-12-31,Flu Vaccines,2,7.6,1,23
2025-12-31,Paracetamol,2,7.6,1,23
